,job_title,company,location,salary,summary,link
80,Data Scientist (Jr. to Sr. Level),Piper Companies,"Seattle, WA 98104",,"Piper Companies is currently looking for Data Scientist for a position based in Seattle, WA.

*Please note- there are positions at various levels available*

Responsibilities for the Data Scientist include:
Work client needs and come up with ways to leverage the company platform to meet those needs
Leveraging SQL and Python consistently
Creating dashboards for data visualization
Understanding of developing relevance and sample sizing to guide volumes of data capture.
Working closely with the Data Science team to address issues in a timely manner
Qualifications for the Data Scientist include:
At least 3 years if Data Science experience
Strong ability in SQL and Python
Knowledge of Artificial Intelligence or Machine Learning a big plus
Understanding of developing relevance and sample sizing to guide volumes of data capture.
Desired knowledge: Google Cloud, Google Big Query, Google Datalab, AutoML, Cloud AI, GIS, Google Earth, ESRI
Please send resumes to Jason Olsavsky at jolsavsky@zacharypiper.com

Compensation for the Data Scientist includes:
Salary Range: $100,000 to $200,000 per year based on experience – there are multiple roles available
Full Benefits: Healthcare, Dental, Vision, 401k and Paid Time Off",https://indeed.com//rc/clk?jk=decdf76e794c32e1&fccid=fc68da685e8aa986&vjs=3
81,Data Scientist: Deep Learning & NLP,Allstate,"Bothell, WA",,"Where good people build rewarding careers.
Think that working in the insurance field can’t be exciting, rewarding and challenging? Think again. You’ll help us reinvent protection and retirement to improve customers’ lives. We’ll help you make an impact with our training and mentoring offerings. Here, you’ll have the opportunity to expand and apply your skills in ways you never thought possible. And you’ll have fun doing it. Join a company of individuals with hopes, plans and passions, all using and developing our talents for good, at work and in life.
Job Description
Data Discovery and Decision Science (D3) is the research and analytics organization at Allstate. We are 300+ people solving some of today’s most complex analytics problems, making the lives of our Allstate colleagues easier and more productive, and driving our mission to deliver exceptional insurance solutions to our customers. We are passionate about learning new ways to get the most value from our massive data resources. We are partnering to incorporate analytics into every aspect of the enterprise. Developing ourselves and others is key to our success.

Deep Learning and NLP
Are you passionate about the possibility of applying your Deep Learning and NLP skills to extract meaning from Allstate's massive unstructured data? As a Sr. Data Scientist authority in these areas you will be responsible for researching, developing, and improving algorithms that help computers learn from text. Our goal is to reduce the time and expense of performing traditionally manual tasks, growing efficiency and reducing costs. By extracting meaning from large data sets containing millions of documents, you will help Allstate to develop NLP capabilities to improve the speed and ease with which we underwrite a policy, estimate a claim, or service a customer.

IN THIS ROLE YOU WILL:
Conduct state of the art research in Natural Language Processing / Understanding.Use research and apply state-of-the-art deep learning techniques to inform key strategic recommendations and decisions.Work across the enterprise to identify and incubate business use cases.Advise data scientists and business partners on applying NLP in their work and regularly train them on the state-of-the-art.
Job Qualifications
Experience developing natural language processing/understanding, machine learning, or artificial intelligence algorithms/models required. Strong experience in deep learning required.
A graduate degree in a field such as math, computer science, statistics, engineering or machine learning, or equivalent experience.
Experience with general machine learning tools to build models and analyze data. (e.g. in R, Python, Matlab) and deep learning tools (e.g. TensorFlow, Keras, PyTorch) required.
Verified skills in coding. Software development experience a plus.
Knowledge of the theory and practice of NLP and deep-learning techniques.
Ability to craft new concepts and stay current with academic research.
Ability to summarize research and analysis for audiences with varying levels of expertise.
Strong analytic agility.
The candidate(s) offered this position will be required to submit to a background investigation, which includes a drug screen.


Good Work. Good Life. Good Hands®.

As a Fortune 100 company and industry leader, we provide a competitive salary – but that’s just the beginning. Our Total Rewards package also offers benefits like tuition assistance, medical and dental insurance, as well as a robust pension and 401(k). Plus, you’ll have access to a wide variety of programs to help you balance your work and personal life - including a generous paid time off policy.

Learn more about life at Allstate. Connect with us on Twitter, Facebook, Instagram and LinkedIn or watch a video.

Allstate generally does not sponsor individuals for employment-based visas for this position.
Effective July 1, 2014, under Indiana House Enrolled Act (HEA) 1242, it is against public policy of the State of Indiana and a discriminatory practice for an employer to discriminate against a prospective employee on the basis of status as a veteran by refusing to employ an applicant on the basis that they are a veteran of the armed forces of the United States, a member of the Indiana National Guard or a member of a reserve component.

For jobs in San Francisco, please click ""here"" for information regarding the San Francisco Fair Chance Ordinance.
For jobs in Los Angeles, please click ""here"" for information regarding the Los Angeles Fair Chance Initiative for Hiring Ordinance.

It is the policy of Allstate to employ the best qualified individuals available for all jobs without regard to race, color, religion, sex, age, national origin, sexual orientation, gender identity/gender expression, disability, and citizenship status as a veteran with a disability or veteran of the Vietnam Era.",https://indeed.com//rc/clk?jk=a98be96e7522145c&fccid=3a71a4d2f7990a25&vjs=3
82,Data & Applied Scientist,Microsoft,"Bellevue, WA 98004 (Downtown area)",,"Are you passionate about transforming business process using artificial intelligence technologies? Are you excited about working on challenging problems and can empower people from various business domains like sales, marketing, talent, finance, operations, etc.? Are you excited to gain valuable experience in a hot AI area?
Microsoft business question and answering (Q&A) team, under Microsoft Cloud & AI Division, targets to deliver great natural language experiences for business users. We partner with multiple business application groups to build an AI-first product, which allow users to interact with data using natural language and get business insights in their day to day work. We build and deploy the business Q&A service in Microsoft cloud and keep making improvements every day through collecting feedback and usage data of many enterprise customers. We are a team doing work of wide spectrum: natural language processing, knowledge mining and management, deep learning, data analytics, question answering, business intelligence and other related machine learning work.
We are seeking an experienced applied scientist to do modeling work which is essential to the success of the enterprise Q&A system. We are looking for a passionate, creative, analytical and experienced individual can ship fast in a very dynamic work environment.
Responsibilities
Work with a team of applied scientist, data scientist, software engineers, design team and PM to deliver high quality natural language understanding capabilities.
Work independently and collaboratively with other research and product teams across Microsoft to build end-to-end Q&A experience and integrate them into Microsoft business application products.
Design and build machine learning algorithms for text processing, question answering and knowledge extraction algorithms from both Web and enterprise data.
Design and buld data processing and online serving systems to enable advanced enterprise question and answering expenrience.

Qualifications
[Required] Minimum of 3 years of product development experience working on shipping software/services, or minimum of 3 years of research experience in NLP, ML, or deep learning.
[Required] Demonstrated experience developing products, or researching prototype systems, that require machine learning, natural language processing, deep learning, knowledge extraction or other related skills.

The following belongs to [Preferred]:
Experience with cloud computing is preferred.
BS degree in Computer Science, Mathematics, Statistics or other relevant fields. Master or PhD is preferred.
Experience with a variety of Microsoft architectures, technology transfers and product development processes are preferred.
Experience in areas like deep learning, spoken language systems, web search technology, and personalized Web services is also a plus.
Good communication skills including written and verbal.

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.",https://indeed.com//rc/clk?jk=10147f968c0d1cf3&fccid=734cb5a01ee60f80&vjs=3
83,Data Scientist,EagleView,"Bellevue, WA 98004 (Downtown area)",,"We are looking for talented Data Scientists to join the Data Science & Machine Learning team. You are a talented data scientist that is tired of applying basic statistical tools to yet another set of KPI’s. You are passionate about deriving creative solutions from imagery using cutting edge computer vision techniques and big data pipelines in the cloud. You are excited about the analytical potential and challenges associated with processing petabytes of time-series imagery. You are intrigued by being a part of a collaborative team, spearheading machine learning applications for realizing industry-disrupting and innovative products.

Primary Responsibilities

Work with a close team of data scientists, engineers, and software developers to build and deploy cloud-based, machine learning algorithms applied to petabytes of aerial imagery
Apply, develop, and test new machine learning and neural network algorithms
Aggregate, clean, and organize data for machine learning applications
Process geospatial raster and vector data using Python and OpenCV-like libraries
Research and experiment with new technologies that can improve algorithm applications


Python
Experience with Amazon AWS S3 and EC2, or comparable cloud processing
Linux-based command line environments
SQL knowledge
Proven experience with applying Convolutional Neural Networks & other machine learning techniques to a real-world problem
Ability to work independently & excellent communication skills
Minimum BS in computer science, engineering or related field or equivalent work experience
EagleView® offers competitive pay and robust benefit plans along with the opportunity to grow your career in a fast-paced, fun and casual environment.

EagleView and its subsidiaries are committed to leveraging the talent of a diverse workforce to create great opportunities for our business and our people. EOE/AA. Minority/Female/Disability/Veteran.",https://indeed.com//rc/clk?jk=afd85d9d99d469f1&fccid=3f11836ada2d0e87&vjs=3
84,Senior Data Scientist,Microsoft,"Bellevue, WA 98004 (Downtown area)",,"The Bing Local Search team located in Bellevue is responsible for mining comprehensive, fresh, rich, and clean content from entire internet to power various travel search scenarios. We are looking for a self-motivated and experienced data scientist that share our passion for understanding and processing information to make the real world easier to explore. This is a fun and fast paced environment, where developers are empowered to innovate and build your own career. Curiosity, creativity and versatility are strongly valued.
Responsibilities
As a data scientist, for a given user problem in wide range of areas including index selection, relevance, information retrieval, entity extraction etc, you are responsible to own E2E solution which includes analyze the problem, define metrics, collect training data, select or develop your model, evaluate you model and ship to production
Listen for internal/external feedback and improve metric and model to please our users and power various scenario
You will be expected to drive the learning / natural language processing project from conception to end.
Qualifications
4+ years experiences in one or more of the following areas: deep learning, machine learning, data mining, information retrieval, natural language processing, query understanding.
3+ years experiences in Python/R/C++/C# and general software development skills
Experience with question answering, language modeling, information extraction, text classification, text summarization, conversation/dialog, time-series modeling, and related NLP applications
Take end to end ownership of Machine Learning systems - from data pipelines and training to realtime prediction engines
Ability to drive cross team collaborations and ship production features in a fast-paced startup environment.
Superior communication skills, both verbal and written.
Customer/end result driven in design and development

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.",https://indeed.com//rc/clk?jk=ed4761a3e3617911&fccid=734cb5a01ee60f80&vjs=3
85,Data Scientist,Wish,"Seattle, WA 98103 (Green Lake - Wallingford area)",,"Want to join our NEW centralized data science team working on company level data projects?

Data driven decision-making is an integral part of life at Wish. It drives our success with customers and merchants. We’re looking for talented Data Scientists to continue to improve our user experiences and grow the business through data and quantitative techniques.
You should have an extensive background in a quantitative field and have a track record of using data to drive the understanding, growth, and the success of a product. You should be impact-driven, self motivated, and resourceful.
We are looking for Data Scientists to work on one or more of the following areas:
Apply statistics techniques to improve Wish’s experimentation platform and process.
Apply economics methodologies to understand and improve Wish’s two-sided marketplace.
Apply optimization techniques to improve Wish’s logistics and overall user experiences.
Apply machine learning techniques to improve Wish’s product and operation.
Desired Skills & Experience
Advanced degree in a quantitative field.
A minimum of one year of Data Science experience in technology or research industry.
Proficient in Python or R
Preferred Skills
Demonstrated track record of successful projects in applying quantitative techniques to improve a product or business.
3+ years work experience in technology or research industry.
Domain expert in one of the fields: statistics, machine learning, optimization, and economics.
Why Wish:

Wish is transforming the way the world shops by offering a convenient and personalized mobile shopping experience. Our mission is to offer an unlimited selection of affordable quality goods to be accessible for everyone on a global scale. We bring together world-class technical talent with a passion for connecting relevant products to relevant people.

Learn more about us:
Intro to Wish
Our CEO discusses Wish
Crunchbase
Recruiting Video

Wish values diversity and is committed to creating an inclusive work environment. We provide equal employment opportunity for all applicants and employees. We do not discriminate based on any legally-protected class or characteristic. Employment decisions are made based on qualifications, merit, and business needs. If you need assistance or accommodation due to a disability, please let your recruiter know. For job positions in San Francisco, CA, and other locations where required, we will consider for employment qualified applicants with arrest and conviction records.",https://indeed.com//rc/clk?jk=a5d6fa3b7ff1023b&fccid=617690ce838507f3&vjs=3
86,Data Scientist,BOEING,"Seattle, WA",,":
This position supports managed programs demand forecasting for off platform, as well as 787 programs and is part of the Forecasting and New Business team. The position performs defined data analytics tasks to meet business objectives. Applies standard methods and algorithms, validates results and performs necessary data preparation steps for Boeing Global Services in Seattle, WA.
Primary responsibilities:
To be successful in this position, the selected candidate must enjoy working in a fast-paced, dynamic environment and have a positive and flexible attitude. Other job responsibilities/ duties include (but not limited to):
Creating statistical and predictive demand forecasts for aftermarket parts, in support of new business campaigns as well forecasting for campaigns that are already implemented and in execution.
Working with cross functional teams including engineering, supplier management and asset management, and will be expected to gather, analyze, and synthesize data from multiple sources to create forward looking inventory requirements.
Communicating and explaining complex analyses in a practical and easily understandable manner is essential.
Basic Qualifications (Required Skills and Experience):
Employer will not sponsor applicants for employment visa status
Bachelor’s Degree
Experience in programming any language such as SQL OR SAS OR Python OR R OR any other
Preferred Qualifications (Desired Skills/Experience):
Have demand forecasting or simulation experience.
Have a STEM (science, technology, engineering or mathematics), strategy, business planning, or market analysis background or STEM degree.
Have quantitative skills and experience in supply chain management
Typical Education/Experience:
Education/experience typically acquired through advanced technical education (e.g. Bachelor) or an equivalent combination of technical education and experience.
This position is located in a location that does not offer relocation. Candidates must live in the immediate area or relocate at their own expense.
Boeing is a Drug Free Workplace where post offer applicants and employees are subject to testing for marijuana, cocaine, opioids, amphetamines, PCP, and alcohol when criteria is met as outlined in our policies.",https://indeed.com//rc/clk?jk=a65dc822edb34dd3&fccid=edae4285faf6c2f0&vjs=3
87,Data Scientist,Microsoft,"Redmond, WA",,"Do you like applying mathematics, statistics, and machine learning to data? Are you interested in finding attacks in enterprise networks? Do you like to write code and build data driven solutions impacting millions of people’s lives? Would you like to work with a diverse, talented, and highly collaborative team of data scientists, security researchers and other specialists?
We are seeking an entry-level Data Scientist to help us grow our strong team of data driven professionals. Here's a bit about us. Microsoft Defender Advanced Threat Protection (MDATP) is a unified platform for preventative protection, post-breach detection, automated investigation, and response. Our team, the MDATP Endpoint Detection and Response team, focuses on post-breach detection – finding attacks that have penetrated enterprise defenses and are stealing our customers valuable data. On our security research team, data science is a fundamental part of how we protect customers. That's where you come in.

As a data scientist on our team, you will partner with our researchers, engineers, and other data scientists to design, build, and deploy state-of-the-art machine learning to protect customers. In your day-to-day work, you will build machine learning pipelines, vet experiments, incorporate quality monitors, and ship successful models to production.

At Microsoft, you’ll have access to vast amounts of threat-related data from billions of endpoints and other sources. You will have the opportunity to collaborate with partners across Microsoft who have decades of security and data driven expertise. We also offer many company-sponsored classes and conferences that focus on data science, ML, and engineering excellence. Microsoft provides phenomenal community, tools, and technologists to grow your expertise in this field. Best of all, on the MDATP team, you'll be able to apply that expertise to protecting real customers.
Responsibilities
Take guidance from threat experts to identify new attackers and the data they create across an enterprise
Research and build data driven detection on top of high quality enterprise data to identify techniques attackers use to infiltrate enterprise networks
Work with and be mentored by a high performing data science team
Work with engineers to write production level code at huge scale
Contribute to academic publications and public speaking opportunities to allow you to tell the world about your work
Qualifications
A Bachelor’s degree (or equivalent) with coursework in Statistics, Applied Math, and/or Machine Learning
Proficiency in R, Azure ML, Python, or other statistics/ML tools.
Strong coding skills required. C# (or similar) strongly preferred
SQL or similar required
Outstanding communication and collaboration skills. You can learn from and teach others.
Strong drive for results. You are motivated to shepherd experiments into successful shipped products
Experience with prediction in adversarial (threat) environments highly desirable
Experience and passion for graph data
Team player, confident and enthusiastic

Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.

#REDSC",https://indeed.com//rc/clk?jk=45d2c93bdb61318c&fccid=734cb5a01ee60f80&vjs=3
88,Sr. Data Scientist - Deep Learning and NLP Expert,Allstate,"Bothell, WA",,"Where good people build rewarding careers.
Think that working in the insurance field can’t be exciting, rewarding and challenging? Think again. You’ll help us reinvent protection and retirement to improve customers’ lives. We’ll help you make an impact with our training and mentoring offerings. Here, you’ll have the opportunity to expand and apply your skills in ways you never thought possible. And you’ll have fun doing it. Join a company of individuals with hopes, plans and passions, all using and developing our talents for good, at work and in life.
Job Description
Data Discovery and Decision Science (D3) is the research and analytics organization at Allstate. We are 300+ people solving some of today’s most complex analytics problems, making the lives of our Allstate colleagues easier and more productive, and driving our mission to deliver exceptional insurance solutions to our customers. We are passionate about learning new ways to get the most value from our massive data resources. We are partnering to incorporate analytics into every aspect of the enterprise. Developing ourselves and others is key to our success.

NLP and Deep Learning
Are you passionate about the possibility of applying your Deep Learning and NLP skills to extract meaning from Allstate's massive unstructured data? As a Sr. Data Scientist authority in these areas you will be responsible for researching, developing, and improving algorithms that help computers learn from text. Our goal is to reduce the time and expense of performing traditionally manual tasks, growing efficiency and reducing costs. By extracting meaning from large data sets containing millions of documents, you will help Allstate to develop NLP capabilities to improve the speed and ease with which we underwrite a policy, estimate a claim, or service a customer.

IN THIS ROLE YOU WILL:
Conduct state of the art research in Natural Language Processing / Understanding.
Use research and apply state-of-the-art deep learning techniques to inform key strategic recommendations and decisions.
Work across the enterprise to identify and incubate business use cases.
Advise data scientists and business partners on applying NLP in their work and regularly train them on the state-of-the-art.
Job Qualifications
Expertise developing natural language processing/understanding algorithms/models required.
Expertise applying deep learning techniques to NLP/U problems required including thorough knowledge of the theory and practice of NLP and deep-learning techniques.
Strong experience in other machine learning, or artificial intelligence algorithms/models required.
Strong coder, with experience building models and analyzing data using general machine learning tools (e.g. in R, Python, Matlab) and deep learning tools (e.g. TensorFlow, Keras) required. Software development experience a plus.
Strong experience implementing models in production.
Ability to craft new concepts and stay current with academic research. Published research a plus.
Strong experience working with non-technical stakeholders. Ability to summarize research and analysis for audiences with varying levels of expertise.
A graduate degree in a field such as math, computer science, statistics, engineering or machine learning, or equivalent experience.
The candidate(s) offered this position will be required to submit to a background investigation, which includes a drug screen.


Good Work. Good Life. Good Hands®.

As a Fortune 100 company and industry leader, we provide a competitive salary – but that’s just the beginning. Our Total Rewards package also offers benefits like tuition assistance, medical and dental insurance, as well as a robust pension and 401(k). Plus, you’ll have access to a wide variety of programs to help you balance your work and personal life - including a generous paid time off policy.

Learn more about life at Allstate. Connect with us on Twitter, Facebook, Instagram and LinkedIn or watch a video.

Allstate generally does not sponsor individuals for employment-based visas for this position.
Effective July 1, 2014, under Indiana House Enrolled Act (HEA) 1242, it is against public policy of the State of Indiana and a discriminatory practice for an employer to discriminate against a prospective employee on the basis of status as a veteran by refusing to employ an applicant on the basis that they are a veteran of the armed forces of the United States, a member of the Indiana National Guard or a member of a reserve component.

For jobs in San Francisco, please click ""here"" for information regarding the San Francisco Fair Chance Ordinance.
For jobs in Los Angeles, please click ""here"" for information regarding the Los Angeles Fair Chance Initiative for Hiring Ordinance.

It is the policy of Allstate to employ the best qualified individuals available for all jobs without regard to race, color, religion, sex, age, national origin, sexual orientation, gender identity/gender expression, disability, and citizenship status as a veteran with a disability or veteran of the Vietnam Era.",https://indeed.com//rc/clk?jk=20ff6e59e92414e7&fccid=3a71a4d2f7990a25&vjs=3
89,DATA SCIENTIST,Red Violet Inc.,"Seattle, WA 98101 (Downtown area)",,"Data Scientist
Downtown Seattle
OUR COMPANY
red violet (NASDAQ: RDVT) is a software and services company specializing in big data analysis, providing cloud-based, mission critical analytics and information solutions to enterprises in a variety of industries. We believe that time is your most valuable asset. Through powerful analytics, we transform data into intelligence, in a fast and efficient manner, so that our clients can spend their time on what matters most – running their organizations with confidence. Our corporate headquarters is located in Boca Raton, Florida and our brands include IDI and FOREWARN, www.redviolet.com.
JOB SUMMARY
We’re looking for a Data Scientist to join our Seattle team. You’ll use your programming, mathematics and analytics experience to write scalable, production facing code and develop creative solutions to challenging problems. Together we’ll be working in highly distributed, Linux-based environments that leverage our proprietary search and computing platform.
red violet (NASDAQ: RDVT) is the team behind idiCORE, the next generation of highly-distributed data fusion and search technologies. Our proprietary technology uncovers the relevance of disparate data sets to bring out comprehensive insights into people, businesses, assets, and their interrelationships.
As a Data Scientist at red violet, you’ll:
Design, develop, and maintain complex data fusion and entity resolution algorithms sitting at the core of our risk management offerings.
Create novel search capabilities that leverage inverted indices, Bayesian inference and higher order clustering techniques.
Develop ETL systems and data pipelines to interface new data assets with our proprietary distributed data processing platform
Work closely with our engineers to integrate your innovations into our production systems.
Support business decisions with ad hoc analysis as needed.
Our ideal Data Scientist will have:
Degree in Computer Science, Machine Learning, Math, Statistics, Physics, or related field.
Strong background in C++ or another compiled, strongly typed, object oriented language.
Experience working with large data sets for data mining, analytics, modeling.
Experience with Bash scripting in a Linux environment.
BONUS POINTS: experience with geospatial analytics and the ability to beat us at table tennis or pool
red violet’s idiDATA (ididata.com) data fusion and search technology is being used by Financial Services, Big Corporate, Government, and Law Enforcement to solve complex, real-world problems. Our platform solves important problems like identity validation and fraud detection and prevention and is very likely under the hood of your favorite apps. We’re a small but highly successful and publicly-traded company backed by an elite team, including the preeminent experts in data fusion. Red Violet has the flexibility of a small team with the opportunities offered by an established company.
At red violet, you’ll work with great people at a modern downtown Seattle location with stunning waterfront views. We offer highly competitive benefits include leading compensation with a generous RSU package, health, dental, vision, 401k match, onsite bike parking, lockers, and a fitness center. We strive to foster an innovative, creative, and challenging work environment that encourages employee growth and promotes from within.
Interested? APPLY NOW or learn more at redviolet.com
red violet is proud to be an Equal Opportunity Employer.",https://indeed.com//rc/clk?jk=c3d2721bb607dd92&fccid=f07b32a98707b089&vjs=3
90,Data Scientist,Wish,"Seattle, WA 98103 (Green Lake - Wallingford area)",,"Want to join our NEW centralized data science team working on company level data projects?

Data driven decision-making is an integral part of life at Wish. It drives our success with customers and merchants. We’re looking for talented Data Scientists to continue to improve our user experiences and grow the business through data and quantitative techniques.
You should have an extensive background in a quantitative field and have a track record of using data to drive the understanding, growth, and the success of a product. You should be impact-driven, self motivated, and resourceful.
We are looking for Data Scientists to work on one or more of the following areas:
Apply statistics techniques to improve Wish’s experimentation platform and process.
Apply economics methodologies to understand and improve Wish’s two-sided marketplace.
Apply optimization techniques to improve Wish’s logistics and overall user experiences.
Apply machine learning techniques to improve Wish’s product and operation.
Desired Skills & Experience
Advanced degree in a quantitative field.
A minimum of one year of Data Science experience in technology or research industry.
Proficient in Python or R
Preferred Skills
Demonstrated track record of successful projects in applying quantitative techniques to improve a product or business.
3+ years work experience in technology or research industry.
Domain expert in one of the fields: statistics, machine learning, optimization, and economics.
Why Wish:

Wish is transforming the way the world shops by offering a convenient and personalized mobile shopping experience. Our mission is to offer an unlimited selection of affordable quality goods to be accessible for everyone on a global scale. We bring together world-class technical talent with a passion for connecting relevant products to relevant people.

Learn more about us:
Intro to Wish
Our CEO discusses Wish
Crunchbase
Recruiting Video

Wish values diversity and is committed to creating an inclusive work environment. We provide equal employment opportunity for all applicants and employees. We do not discriminate based on any legally-protected class or characteristic. Employment decisions are made based on qualifications, merit, and business needs. If you need assistance or accommodation due to a disability, please let your recruiter know. For job positions in San Francisco, CA, and other locations where required, we will consider for employment qualified applicants with arrest and conviction records.",https://indeed.com//rc/clk?jk=a5d6fa3b7ff1023b&fccid=617690ce838507f3&vjs=3
91,Data Scientist,ASSURANCE,"Seattle, WA",,"About Assurance
At Assurance we are disrupting the antiquated and inefficient world of insurance and financial services. Our team of world class software engineers, data scientists, and business professionals are modernizing how people obtain and manage their financial life all through our powerful platform ecosystem. We are rapidly growing as we expand our product offerings and global footprint, and this growth continues to present new and exciting challenges as we push our industry into its future. We eliminate waste throughout the industry and calculate the complex into simple, valuable solutions to improve people's lives. We are humble, driven, and committed to improving the lives of millions.

About the Position
As we build the future of consumer insurance in a modern age, data is at the core of everything that we do. The role requires team members who are adept at using large data sets to find opportunities for optimization and can leverage appropriate models to test the effectiveness of different courses of action. Our team uses a variety of data mining and analysis methods, a variety of data tools, builds and implements models, develops algorithms, and creates simulations. Team members must be very comfortable writing production-ready code to include testing and maintenance infrastructure, and able to put models and analysis into production with no support from engineering (we own our stack end to end). At Assurance, we hire experts in their field, and we give them the independence and trust to build based on their expertise.

To be successful in this role, you must possess the following:
Proficiency in either Python or R, and expertise in SQL.
Experience working with AWS or another cloud-based computing platform.
Experience and working knowledge of data infrastructure, pipelines, and advanced data manipulation.
Experience with BI tools like Tableau or Looker (preferred), or any other industry tool such Qlik, PowerBI, Spotfire, etc.
Excellent communication ability – you can explain your work in a way that anyone on the team can understand, and you can frame problems in a way that ensures the right question is being asked.
Business Acumen – you are always eager to understand how the business works, and more specifically, how your work impacts the business.
Enthusiastic yet humble – you are excited about the work you do, but you are also humble enough to embrace feedback – you don’t need to be the smartest person in the room.
The following additional experience is desired:
Experience retraining a model within a few days or update a model within one day.
Capable of performing an in-depth analysis and summarizing findings in one day.
Comfortable having conversations with our executive team and non-technical team members to distill down their needs and to deliver actionable insights.
About You
You have a proven ability to drive business results with data-based insights and are comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. You’re capable of getting data for analysis on your own, without reliance on engineering, and you can build professional dashboards as standalone software products and tools. We’re growing at a rapid pace, so it’s important that you embrace the opportunity to blaze your own trail. You thrive in a fast-paced environment where priorities can shift rapidly as we corner opportunity. You can work independently, with little oversight or guidance.

If this sounds like a good fit for you, give us a shout, we’d love to chat!",https://indeed.com//rc/clk?jk=1e58d06b2439173c&fccid=5434780ac3971e0d&vjs=3
92,DATA SCIENTIST,Red Violet Inc.,"Seattle, WA 98101 (Downtown area)",,"Data Scientist
Downtown Seattle
OUR COMPANY
red violet (NASDAQ: RDVT) is a software and services company specializing in big data analysis, providing cloud-based, mission critical analytics and information solutions to enterprises in a variety of industries. We believe that time is your most valuable asset. Through powerful analytics, we transform data into intelligence, in a fast and efficient manner, so that our clients can spend their time on what matters most – running their organizations with confidence. Our corporate headquarters is located in Boca Raton, Florida and our brands include IDI and FOREWARN, www.redviolet.com.
JOB SUMMARY
We’re looking for a Data Scientist to join our Seattle team. You’ll use your programming, mathematics and analytics experience to write scalable, production facing code and develop creative solutions to challenging problems. Together we’ll be working in highly distributed, Linux-based environments that leverage our proprietary search and computing platform.
red violet (NASDAQ: RDVT) is the team behind idiCORE, the next generation of highly-distributed data fusion and search technologies. Our proprietary technology uncovers the relevance of disparate data sets to bring out comprehensive insights into people, businesses, assets, and their interrelationships.
As a Data Scientist at red violet, you’ll:
Design, develop, and maintain complex data fusion and entity resolution algorithms sitting at the core of our risk management offerings.
Create novel search capabilities that leverage inverted indices, Bayesian inference and higher order clustering techniques.
Develop ETL systems and data pipelines to interface new data assets with our proprietary distributed data processing platform
Work closely with our engineers to integrate your innovations into our production systems.
Support business decisions with ad hoc analysis as needed.
Our ideal Data Scientist will have:
Degree in Computer Science, Machine Learning, Math, Statistics, Physics, or related field.
Strong background in C++ or another compiled, strongly typed, object oriented language.
Experience working with large data sets for data mining, analytics, modeling.
Experience with Bash scripting in a Linux environment.
BONUS POINTS: experience with geospatial analytics and the ability to beat us at table tennis or pool
red violet’s idiDATA (ididata.com) data fusion and search technology is being used by Financial Services, Big Corporate, Government, and Law Enforcement to solve complex, real-world problems. Our platform solves important problems like identity validation and fraud detection and prevention and is very likely under the hood of your favorite apps. We’re a small but highly successful and publicly-traded company backed by an elite team, including the preeminent experts in data fusion. Red Violet has the flexibility of a small team with the opportunities offered by an established company.
At red violet, you’ll work with great people at a modern downtown Seattle location with stunning waterfront views. We offer highly competitive benefits include leading compensation with a generous RSU package, health, dental, vision, 401k match, onsite bike parking, lockers, and a fitness center. We strive to foster an innovative, creative, and challenging work environment that encourages employee growth and promotes from within.
Interested? APPLY NOW or learn more at redviolet.com
red violet is proud to be an Equal Opportunity Employer.",https://indeed.com//rc/clk?jk=c3d2721bb607dd92&fccid=f07b32a98707b089&vjs=3
